TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM
8.0e6,0.050018379999999994,72.90950000000001,-5107.099,0.0,-4476.838000000001,1162.8529999999998,-0.21380559999999998,3048.651,3048.433,3.98774353e-5,0.01859371,0.017364589999999996,0.035958290000000004
8.1e6,0.05001268,73.06943000000001,-5112.5729999999985,0.0,-4482.116999999999,1162.72,-0.2141547,3062.5919999999996,3062.378,4.9472652999999996e-5,0.01859096,0.01736941,0.03596036
8.2e6,0.04999457000000001,73.11556,-5116.758,0.0,-4486.549000000001,1162.297,-0.2144679,3075.708,3075.4919999999997,4.5010849999999996e-5,0.018581649999999998,0.01735977,0.03594143999999999
8.3e6,0.04998262,73.13394000000001,-5121.243,0.0,-4491.024,1162.0220000000002,-0.21477429999999997,3089.0860000000002,3088.872,2.9172590000000005e-5,0.018587139999999995,0.017353809999999997,0.03594095
8.4e6,0.04999285,73.21482,-5126.058999999999,0.0,-4495.332,1162.2580000000003,-0.21503679999999997,3101.684,3101.469,2.0054253e-5,0.01859475,0.01737371,0.03596847
8.5e6,0.04998897000000001,73.48791999999999,-5130.323000000001,0.0,-4499.513000000001,1162.1700000000003,-0.21531240000000001,3114.7369999999996,3114.5190000000002,1.3499269000000002e-5,0.01860187,0.017354449999999997,0.035956339999999996
8.6e6,0.05000836000000001,73.67060000000001,-5134.468999999999,0.0,-4503.059,1162.618,-0.2155122,3126.555,3126.3380000000006,3.1845615e-5,0.01860967,0.01737358,0.03598327
8.7e6,0.05000764,73.67710000000001,-5138.133,0.0,-4506.743,1162.603,-0.2157508,3139.2,3138.987,3.74925266e-5,0.01860265,0.0173789,0.03598158
8.8e6,0.050003580000000006,73.73854999999999,-5142.995,0.0,-4511.460999999999,1162.508,-0.21606159999999996,3152.397,3152.1809999999996,2.0921346999999998e-5,0.01861105,0.017375739999999997,0.03598677
8.9e6,0.04999465,73.77801,-5146.235,0.0,-4514.7919999999995,1162.301,-0.21628969999999997,3165.075,3164.8589999999995,1.2125220000000002e-5,0.01861321,0.017365270000000002,0.03597848
9.0e6,0.05000455,73.90209,-5148.914,0.0,-4517.288,1162.531,-0.2164358,3176.393,3176.177,3.0262999999999998e-5,0.01861636,0.01736595,0.03598230999999999
9.1e6,0.04999264,73.82557999999999,-5151.954,0.0,-4520.438,1162.253,-0.2166571,3189.656,3189.438,1.8683948999999996e-5,0.018609630000000002,0.017370309999999996,0.03597994
9.2e6,0.05000983,74.05312,-5155.469999999999,0.0,-4523.4929999999995,1162.6529999999998,-0.21682830000000003,3201.444,3201.228,2.5479639000000003e-5,0.01862225,0.017372920000000003,0.03599518
9.3e6,0.050007710000000004,74.13092,-5159.3369999999995,0.0,-4527.24,1162.605,-0.21707340000000003,3214.3380000000006,3214.121,5.388382500000001e-6,0.018632830000000003,0.017364990000000004,0.035997810000000005
9.4e6,0.04999236,74.05921,-5163.254999999999,0.0,-4531.316000000001,1162.248,-0.21735919999999997,3227.7000000000003,3227.4809999999998,-3.4750062999999997e-6,0.0186264,0.017365830000000002,0.03599222999999999
9.5e6,0.04998366,74.17218000000001,-5166.618,0.0,-4534.377,1162.045,-0.21756989999999998,3240.077,3239.859,1.1054248000000001e-5,0.01862979,0.01737468,0.03600445
9.6e6,0.04999967000000001,74.34103,-5168.526,0.0,-4536.347,1162.4180000000001,-0.2176729,3251.544,3251.328,2.1817032e-5,0.018631759999999997,0.017357779999999996,0.03598954
9.7e6,0.050012970000000004,74.3227,-5171.868,0.0,-4539.426,1162.7259999999999,-0.2178515,3263.3510000000006,3263.131,8.510776709999999e-6,0.01863746,0.01737023,0.03600768
9.8e6,0.050013169999999996,74.46581,-5175.812,0.0,-4543.164999999999,1162.7310000000002,-0.21809240000000002,3275.764,3275.5449999999996,1.6864994e-5,0.018642459999999996,0.01736924,0.036011690000000006
9.9e6,0.04999714,74.4764,-5179.384,0.0,-4546.9130000000005,1162.359,-0.2183583,3289.186,3288.968,-1.970837000000001e-6,0.018640410000000003,0.017359250000000003,0.03599966
1.0e7,0.050011629999999994,74.70188,-5182.947999999999,0.0,-4549.885,1162.6950000000002,-0.2185282,3301.0600000000004,3300.845,1.3087358999999999e-5,0.01865187,0.01737148,0.03602335
