mag,Sq0,Sq10000000
744.0,1.0519930386610519,0.7311457329807488
745.0,1.0308163595592599,0.6918554674701584
746.0,1.0439624219592232,0.7035665648039113
747.0,0.9900800117793677,0.7000547450094116
748.0,1.1221845397928902,0.7873705251666046
749.0,1.0706898744277655,0.7273259518141777
750.0,0.9697536003695847,0.6800248537542958
753.0,1.0229595976351158,0.7014180450981108
754.0,1.0426962808012932,0.6767476176954653
755.0,1.090822664007819,0.7203454864526612
756.0,1.061899132574989,0.6852494101689386
757.0,1.0916436229901538,0.6963861226058391
758.0,1.0625576856059198,0.7078791005757747
760.0,1.0005080463618914,0.6483297950461125
761.0,1.033705805901237,0.6989987695455404
762.0,1.0431640459571982,0.7573252955247232
763.0,0.9684597164575455,0.7272634051556853
765.0,0.9979745026854333,0.6485242944089922
766.0,1.0511684219266964,0.6874850078933941
768.0,0.8303518800153262,0.8000862636220225
