TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,id
6.56e7,0.0499911,92.0386,-5714.58,0.0,-5052.02,1162.22,-0.250955,14454.9,14454.7,-0.000129104,0.0194794,0.0173284,0.0368078,0.050.050.055000.01.00.001
6.57e7,0.0500624,91.6147,-5715.05,0.0,-5051.89,1163.88,-0.25084,14472.0,14471.8,-0.000206321,0.0194883,0.0173857,0.036874,0.050.050.055000.01.00.001
6.58e7,0.050016,91.8342,-5714.09,0.0,-5051.64,1162.8,-0.250893,14493.9,14493.6,-0.000183682,0.0194614,0.0173526,0.0368139,0.050.050.055000.01.00.001
6.59e7,0.0500502,92.074,-5714.98,0.0,-5051.59,1163.59,-0.250838,14512.0,14511.7,-0.000230076,0.0195051,0.0173544,0.0368595,0.050.050.055000.01.00.001
6.6e7,0.0499692,91.0953,-5716.25,0.0,-5054.65,1161.71,-0.251157,14537.5,14537.3,-0.000482062,0.019448,0.0173592,0.0368072,0.050.050.055000.01.00.001
6.61e7,0.0499539,92.0268,-5716.07,0.0,-5053.87,1161.35,-0.25113,14559.1,14558.8,-0.000173282,0.0194591,0.0173263,0.0367854,0.050.050.055000.01.00.001
6.62e7,0.0499922,92.0639,-5716.06,0.0,-5052.88,1162.24,-0.251009,14576.1,14575.9,-0.000156271,0.0194724,0.0173739,0.0368462,0.050.050.055000.01.00.001
6.63e7,0.0499556,91.53,-5716.25,0.0,-5054.24,1161.39,-0.251152,14600.1,14599.8,-0.000474198,0.0194635,0.0173412,0.0368047,0.050.050.055000.01.00.001
6.64e7,0.050009,92.3788,-5715.52,0.0,-5051.98,1162.63,-0.250926,14617.5,14617.3,-0.000189938,0.0194898,0.0173591,0.0368489,0.050.050.055000.01.00.001
6.65e7,0.0499977,92.2497,-5714.07,0.0,-5050.58,1162.37,-0.250852,14639.7,14639.4,-0.000147332,0.0194861,0.0173681,0.0368542,0.050.050.055000.01.00.001
6.66e7,0.0500052,92.5053,-5712.75,0.0,-5049.19,1162.55,-0.250751,14661.5,14661.2,-0.000133984,0.0194791,0.0173633,0.0368423,0.050.050.055000.01.00.001
6.67e7,0.050038,92.4489,-5714.8,0.0,-5050.48,1163.31,-0.250785,14684.0,14683.8,-3.18281e-5,0.0194822,0.0174127,0.0368949,0.050.050.055000.01.00.001
6.68e7,0.0500334,92.3311,-5716.17,0.0,-5052.35,1163.2,-0.250913,14707.3,14707.0,-0.00015172,0.0194769,0.0173929,0.0368698,0.050.050.055000.01.00.001
6.69e7,0.0500098,91.8359,-5714.9,0.0,-5052.26,1162.65,-0.250942,14730.1,14729.8,-0.000265191,0.0194809,0.0173456,0.0368266,0.050.050.055000.01.00.001
6.7e7,0.0500744,91.9719,-5714.74,0.0,-5051.13,1164.15,-0.250772,14749.8,14749.6,-8.2577e-5,0.0194981,0.0173821,0.0368802,0.050.050.055000.01.00.001
6.71e7,0.0499696,91.5896,-5716.7,0.0,-5054.23,1161.72,-0.25113,14775.9,14775.6,-0.00028257,0.0194355,0.0173954,0.0368309,0.050.050.055000.01.00.001
6.72e7,0.0499468,92.0962,-5718.13,0.0,-5056.08,1161.19,-0.251283,14798.0,14797.8,-1.17797e-5,0.0194324,0.0173389,0.0367713,0.050.050.055000.01.00.001
6.73e7,0.0500067,91.6208,-5717.98,0.0,-5055.37,1162.58,-0.251148,14814.4,14814.1,-0.000301526,0.0194833,0.017355,0.0368383,0.050.050.055000.01.00.001
6.74e7,0.0499715,91.9894,-5718.26,0.0,-5055.43,1161.76,-0.251204,14833.9,14833.7,-9.25069e-5,0.0194384,0.01739,0.0368284,0.050.050.055000.01.00.001
6.75e7,0.0499693,91.5386,-5719.2,0.0,-5057.3,1161.71,-0.251328,14853.8,14853.6,-0.00032832,0.0194495,0.0173483,0.0367978,0.050.050.055000.01.00.001
6.76e7,0.0498953,92.0,-5720.43,0.0,-5059.0,1159.99,-0.251549,14878.2,14878.0,-8.90415e-5,0.0194337,0.0173038,0.0367375,0.050.050.055000.01.00.001
6.77e7,0.050022,92.1403,-5719.88,0.0,-5057.05,1162.94,-0.251233,14896.0,14895.8,-0.000180814,0.0194808,0.0173375,0.0368184,0.050.050.055000.01.00.001
6.78e7,0.049999,92.0758,-5719.9,0.0,-5057.2,1162.4,-0.251277,14918.3,14918.0,-0.000190425,0.0194793,0.0173347,0.036814,0.050.050.055000.01.00.001
6.79e7,0.0499877,92.6962,-5720.08,0.0,-5056.55,1162.14,-0.251252,14938.1,14937.9,9.47099e-5,0.0194527,0.0173752,0.0368279,0.050.050.055000.01.00.001
6.8e7,0.050016,91.866,-5719.92,0.0,-5056.93,1162.8,-0.251235,14957.9,14957.6,-0.000189868,0.0194803,0.0173663,0.0368465,0.050.050.055000.01.00.001
6.81e7,0.0500473,91.218,-5719.83,0.0,-5057.16,1163.53,-0.251202,14979.2,14979.0,-0.000435723,0.0194857,0.0173827,0.0368684,0.050.050.055000.01.00.001
6.82e7,0.0500325,91.4944,-5719.86,0.0,-5056.77,1163.18,-0.251199,15001.7,15001.5,-0.000220406,0.0194699,0.0174074,0.0368773,0.050.050.055000.01.00.001
6.83e7,0.0500253,91.739,-5715.87,0.0,-5052.98,1163.01,-0.250965,15021.9,15021.7,-0.000283471,0.0194653,0.0173837,0.036849,0.050.050.055000.01.00.001
6.84e7,0.0500155,92.1916,-5712.95,0.0,-5050.19,1162.79,-0.250801,15041.4,15041.1,-2.64558e-6,0.0194299,0.0173809,0.0368108,0.050.050.055000.01.00.001
6.85e7,0.0500159,91.8822,-5712.62,0.0,-5049.78,1162.8,-0.250773,15060.5,15060.3,-8.20303e-5,0.0194607,0.0173757,0.0368364,0.050.050.055000.01.00.001
6.86e7,0.0500114,91.8612,-5716.29,0.0,-5053.03,1162.69,-0.25099,15081.4,15081.2,6.68314e-6,0.0194456,0.017419,0.0368646,0.050.050.055000.01.00.001
6.87e7,0.0499821,91.5909,-5715.13,0.0,-5053.22,1162.01,-0.251046,15103.8,15103.6,-0.000158983,0.0194333,0.0173614,0.0367947,0.050.050.055000.01.00.001
6.88e7,0.0499872,91.7697,-5716.01,0.0,-5053.84,1162.13,-0.251078,15125.1,15124.9,-4.00196e-5,0.0194471,0.0173529,0.0368,0.050.050.055000.01.00.001
6.89e7,0.0500287,91.6229,-5716.05,0.0,-5053.34,1163.09,-0.250983,15145.1,15144.8,-0.000174748,0.0194755,0.0173689,0.0368443,0.050.050.055000.01.00.001
6.9e7,0.0499815,91.2495,-5716.61,0.0,-5054.69,1161.99,-0.251142,15168.9,15168.7,-0.000328233,0.0194267,0.0173908,0.0368175,0.050.050.055000.01.00.001
6.91e7,0.050021,91.4379,-5716.33,0.0,-5054.27,1162.91,-0.251055,15188.7,15188.5,-0.000239107,0.0194513,0.017363,0.0368144,0.050.050.055000.01.00.001
6.92e7,0.0500198,91.0119,-5716.25,0.0,-5053.81,1162.89,-0.251028,15211.6,15211.4,-0.000478254,0.0194721,0.0173939,0.036866,0.050.050.055000.01.00.001
6.93e7,0.0500016,92.3844,-5716.4,0.0,-5053.67,1162.46,-0.251045,15233.7,15233.5,4.65615e-5,0.0194641,0.0173328,0.0367969,0.050.050.055000.01.00.001
6.94e7,0.0499543,92.4659,-5718.37,0.0,-5055.92,1161.36,-0.251261,15256.6,15256.4,2.79442e-5,0.01944,0.0173335,0.0367734,0.050.050.055000.01.00.001
6.95e7,0.0499554,92.0449,-5718.15,0.0,-5055.35,1161.39,-0.251223,15274.4,15274.2,-4.60311e-5,0.0194523,0.0173705,0.0368228,0.050.050.055000.01.00.001
6.96e7,0.0499952,91.2745,-5718.07,0.0,-5056.0,1162.31,-0.251206,15294.7,15294.4,-0.000388224,0.0194601,0.017365,0.036825,0.050.050.055000.01.00.001
6.97e7,0.0499761,92.4332,-5718.05,0.0,-5054.83,1161.87,-0.251159,15314.4,15314.2,-5.75761e-5,0.0194806,0.0173445,0.0368252,0.050.050.055000.01.00.001
6.98e7,0.0499795,92.9012,-5717.9,0.0,-5054.88,1161.95,-0.251157,15335.3,15335.0,0.000193382,0.0194367,0.0173456,0.0367822,0.050.050.055000.01.00.001
6.99e7,0.049957,91.9209,-5717.66,0.0,-5055.26,1161.43,-0.251215,15358.0,15357.7,-0.000177467,0.019442,0.0173632,0.0368052,0.050.050.055000.01.00.001
7.0e7,0.0500185,92.0761,-5714.73,0.0,-5052.24,1162.85,-0.250928,15375.4,15375.2,-6.30835e-5,0.0194351,0.0173659,0.036801,0.050.050.055000.01.00.001
7.01e7,0.049956,91.6724,-5712.5,0.0,-5050.53,1161.4,-0.250912,15396.4,15396.2,-0.000210254,0.0194648,0.0173287,0.0367935,0.050.050.055000.01.00.001
7.02e7,0.0500092,91.5573,-5712.56,0.0,-5050.02,1162.64,-0.250799,15415.4,15415.1,-0.000115683,0.0194537,0.0173844,0.0368381,0.050.050.055000.01.00.001
7.03e7,0.0499983,92.0651,-5712.5,0.0,-5049.84,1162.38,-0.250804,15436.9,15436.6,4.21992e-5,0.0194414,0.0173712,0.0368126,0.050.050.055000.01.00.001
7.04e7,0.0499575,92.2693,-5712.48,0.0,-5049.46,1161.44,-0.250841,15458.9,15458.7,4.85166e-5,0.0194539,0.0173683,0.0368222,0.050.050.055000.01.00.001
7.05e7,0.0500441,92.117,-5712.28,0.0,-5048.99,1163.45,-0.25068,15479.1,15478.8,-4.39938e-5,0.0194472,0.017403,0.0368502,0.050.050.055000.01.00.001
7.06e7,0.0499925,92.0291,-5713.7,0.0,-5051.0,1162.25,-0.250887,15503.7,15503.4,1.46933e-5,0.0194475,0.0173701,0.0368176,0.050.050.055000.01.00.001
7.07e7,0.0500108,91.7948,-5712.22,0.0,-5049.73,1162.68,-0.250778,15522.9,15522.7,-0.00012295,0.0194494,0.0173694,0.0368188,0.050.050.055000.01.00.001
7.08e7,0.0499966,91.8994,-5712.48,0.0,-5049.84,1162.35,-0.250806,15542.2,15542.0,-4.17073e-5,0.0194367,0.017385,0.0368217,0.050.050.055000.01.00.001
7.09e7,0.0499626,91.0084,-5712.32,0.0,-5050.68,1161.56,-0.250911,15565.2,15565.0,-0.000315809,0.0194446,0.0173704,0.036815,0.050.050.055000.01.00.001
7.1e7,0.0499432,91.5594,-5712.92,0.0,-5051.49,1161.11,-0.250993,15585.5,15585.3,-5.276e-5,0.0194098,0.0173561,0.0367658,0.050.050.055000.01.00.001
7.11e7,0.049973,91.064,-5712.62,0.0,-5051.33,1161.8,-0.250938,15604.4,15604.2,-0.000337788,0.019434,0.0173546,0.0367886,0.050.050.055000.01.00.001
7.12e7,0.0500134,92.021,-5712.5,0.0,-5049.86,1162.74,-0.250782,15623.7,15623.5,-0.0001321,0.0194412,0.0173732,0.0368144,0.050.050.055000.01.00.001
7.13e7,0.0500396,91.9846,-5714.15,0.0,-5051.46,1163.35,-0.250846,15644.5,15644.3,1.04513e-5,0.0194647,0.0173554,0.0368201,0.050.050.055000.01.00.001
7.14e7,0.0500397,92.2771,-5715.38,0.0,-5052.27,1163.35,-0.250898,15665.5,15665.2,6.33276e-5,0.0194835,0.0173448,0.0368283,0.050.050.055000.01.00.001
7.15e7,0.0500327,91.8221,-5714.17,0.0,-5050.93,1163.18,-0.250822,15687.4,15687.1,-0.000235641,0.0194838,0.0173818,0.0368657,0.050.050.055000.01.00.001
7.16e7,0.0499776,91.7134,-5714.11,0.0,-5052.08,1161.9,-0.250979,15712.1,15711.8,-0.000311837,0.0194656,0.0173292,0.0367949,0.050.050.055000.01.00.001
7.17e7,0.0499514,91.5057,-5713.18,0.0,-5051.39,1161.29,-0.250974,15734.1,15733.8,-0.000271233,0.019443,0.0173495,0.0367925,0.050.050.055000.01.00.001
7.18e7,0.0499895,91.7114,-5712.38,0.0,-5049.85,1162.18,-0.250817,15753.0,15752.8,-0.00019869,0.0194601,0.0173671,0.0368272,0.050.050.055000.01.00.001
7.19e7,0.0499909,91.9284,-5712.49,0.0,-5049.86,1162.21,-0.250816,15774.6,15774.4,-7.57001e-5,0.0194388,0.0173808,0.0368196,0.050.050.055000.01.00.001
7.2e7,0.0500558,91.5853,-5712.82,0.0,-5049.85,1163.72,-0.250718,15793.8,15793.6,-0.000266795,0.0194829,0.0173806,0.0368635,0.050.050.055000.01.00.001
7.21e7,0.0500321,91.8552,-5716.21,0.0,-5052.72,1163.17,-0.250939,15817.1,15816.8,-0.00021906,0.0194618,0.0174174,0.0368793,0.050.050.055000.01.00.001
7.22e7,0.0499993,92.3159,-5716.1,0.0,-5052.52,1162.41,-0.250975,15838.2,15837.9,-0.000127107,0.0194685,0.0173875,0.036856,0.050.050.055000.01.00.001
7.23e7,0.0500172,92.1384,-5715.3,0.0,-5051.93,1162.82,-0.25091,15857.8,15857.6,-0.000221066,0.0194742,0.0173792,0.0368534,0.050.050.055000.01.00.001
7.24e7,0.0500249,92.0061,-5714.86,0.0,-5051.82,1163.0,-0.250892,15876.0,15875.8,-0.000213967,0.019495,0.0173457,0.0368407,0.050.050.055000.01.00.001
7.25e7,0.0499638,92.1918,-5715.86,0.0,-5053.38,1161.58,-0.251083,15898.1,15897.8,-0.000150991,0.0194208,0.0173721,0.0367929,0.050.050.055000.01.00.001
7.26e7,0.0499783,91.6205,-5715.59,0.0,-5053.07,1161.92,-0.251042,15918.8,15918.6,-0.000251073,0.0194709,0.0173612,0.0368321,0.050.050.055000.01.00.001
7.27e7,0.0499767,91.6993,-5715.34,0.0,-5053.52,1161.88,-0.251074,15943.6,15943.4,-0.000167303,0.0194279,0.0173537,0.0367816,0.050.050.055000.01.00.001
7.28e7,0.0499433,92.3061,-5715.4,0.0,-5053.25,1161.11,-0.251106,15966.5,15966.3,8.55977e-5,0.0194093,0.0173547,0.036764,0.050.050.055000.01.00.001
7.29e7,0.049978,91.9301,-5715.08,0.0,-5052.29,1161.91,-0.250992,15984.8,15984.5,-0.000158643,0.0194708,0.0173588,0.0368296,0.050.050.055000.01.00.001
7.3e7,0.0499702,91.7851,-5715.25,0.0,-5053.24,1161.73,-0.251065,16008.3,16008.1,-0.000186839,0.0194492,0.0173394,0.0367885,0.050.050.055000.01.00.001
7.31e7,0.0499978,92.2432,-5714.9,0.0,-5051.95,1162.37,-0.25094,16026.5,16026.2,-6.71009e-5,0.0194538,0.0173662,0.03682,0.050.050.055000.01.00.001
7.32e7,0.0500029,92.417,-5715.32,0.0,-5052.57,1162.49,-0.250973,16049.1,16048.9,7.77634e-5,0.0194438,0.017352,0.0367957,0.050.050.055000.01.00.001
7.33e7,0.0499543,92.3305,-5715.39,0.0,-5052.3,1161.36,-0.251028,16070.4,16070.1,5.66534e-5,0.0194484,0.0173746,0.036823,0.050.050.055000.01.00.001
7.34e7,0.0499417,92.2466,-5715.59,0.0,-5053.6,1161.07,-0.251131,16090.6,16090.3,3.26404e-5,0.019451,0.0173065,0.0367575,0.050.050.055000.01.00.001
7.35e7,0.0500026,91.664,-5715.26,0.0,-5052.59,1162.49,-0.250974,16108.7,16108.4,-0.000217776,0.0194778,0.0173612,0.036839,0.050.050.055000.01.00.001
7.36e7,0.0500186,91.64,-5715.13,0.0,-5052.34,1162.86,-0.250934,16128.3,16128.0,-0.000267023,0.0194809,0.017368,0.0368489,0.050.050.055000.01.00.001
7.37e7,0.0500334,91.8294,-5716.49,0.0,-5052.76,1163.2,-0.250939,16148.0,16147.8,-0.000181542,0.0194635,0.0174336,0.0368971,0.050.050.055000.01.00.001
7.38e7,0.0499736,91.4844,-5717.25,0.0,-5055.18,1161.81,-0.251185,16171.8,16171.5,-0.000258105,0.019436,0.0173761,0.036812,0.050.050.055000.01.00.001
7.39e7,0.0500087,91.7727,-5718.69,0.0,-5055.69,1162.63,-0.251166,16191.1,16190.9,-0.000257804,0.0194826,0.0173706,0.0368532,0.050.050.055000.01.00.001
7.4e7,0.050063,91.7854,-5716.81,0.0,-5053.05,1163.89,-0.250913,16210.0,16209.7,-0.000210228,0.0194889,0.0174128,0.0369017,0.050.050.055000.01.00.001
7.41e7,0.0500085,91.5384,-5717.42,0.0,-5054.4,1162.62,-0.251082,16234.2,16234.0,-0.00047162,0.0194753,0.0173949,0.0368702,0.050.050.055000.01.00.001
7.42e7,0.0500435,92.4048,-5719.05,0.0,-5054.91,1163.44,-0.251063,16252.2,16252.0,-0.000105532,0.0194625,0.0174238,0.0368863,0.050.050.055000.01.00.001
7.43e7,0.0499675,92.1826,-5720.15,0.0,-5057.44,1161.67,-0.25134,16275.3,16275.0,-8.03959e-5,0.01943,0.0173777,0.0368078,0.050.050.055000.01.00.001
7.44e7,0.0499665,92.1373,-5722.86,0.0,-5060.31,1161.65,-0.251527,16297.3,16297.1,-4.71859e-5,0.0194383,0.0173626,0.0368008,0.050.050.055000.01.00.001
7.45e7,0.050022,92.6268,-5722.6,0.0,-5058.94,1162.94,-0.251355,16315.7,16315.5,5.55497e-5,0.0194742,0.0173669,0.0368411,0.050.050.055000.01.00.001
7.46e7,0.0500472,92.2201,-5720.68,0.0,-5056.93,1163.52,-0.251187,16334.5,16334.2,-0.000108446,0.0194973,0.0173758,0.036873,0.050.050.055000.01.00.001
7.47e7,0.0500337,92.209,-5720.94,0.0,-5056.92,1163.21,-0.251207,16354.8,16354.5,-9.46733e-5,0.0194758,0.0174151,0.0368909,0.050.050.055000.01.00.001
7.48e7,0.0499796,92.7288,-5720.1,0.0,-5056.34,1161.95,-0.251251,16377.9,16377.6,7.68153e-5,0.0194714,0.0173698,0.0368412,0.050.050.055000.01.00.001
7.49e7,0.0499731,92.4737,-5718.92,0.0,-5055.86,1161.8,-0.25123,16399.1,16398.8,-4.36128e-5,0.0194794,0.0173325,0.0368119,0.050.050.055000.01.00.001
7.5e7,0.0500743,92.7854,-5718.67,0.0,-5054.03,1164.15,-0.25096,16416.3,16416.1,4.92234e-5,0.0194985,0.0173959,0.0368944,0.050.050.055000.01.00.001
7.51e7,0.0499746,92.1971,-5720.65,0.0,-5057.48,1161.84,-0.251332,16442.6,16442.3,-8.86999e-5,0.0194561,0.017381,0.0368371,0.050.050.055000.01.00.001
7.52e7,0.0500281,91.8723,-5722.02,0.0,-5059.31,1163.08,-0.25137,16464.0,16463.7,-0.000286854,0.0194919,0.0173363,0.0368282,0.050.050.055000.01.00.001
7.53e7,0.0500288,92.3046,-5722.73,0.0,-5058.78,1163.09,-0.251335,16484.3,16484.0,3.92186e-5,0.0194727,0.0174074,0.0368801,0.050.050.055000.01.00.001
7.54e7,0.0499804,91.901,-5722.94,0.0,-5061.0,1161.97,-0.25155,16510.8,16510.6,-0.000126709,0.0194608,0.0173161,0.0367769,0.050.050.055000.01.00.001
7.55e7,0.0500476,92.0571,-5721.91,0.0,-5058.37,1163.53,-0.25128,16528.0,16527.7,-0.000270056,0.0194837,0.0173857,0.0368694,0.050.050.055000.01.00.001
7.56e7,0.0500456,91.8962,-5722.89,0.0,-5059.37,1163.49,-0.251347,16549.7,16549.4,-0.000235637,0.0194795,0.0173994,0.0368788,0.050.050.055000.01.00.001
7.57e7,0.0499495,91.7032,-5723.89,0.0,-5061.71,1161.25,-0.251642,16574.3,16574.1,-0.000366099,0.0194558,0.0173493,0.0368051,0.050.050.055000.01.00.001
7.58e7,0.0501197,93.457,-5723.39,0.0,-5057.38,1165.21,-0.251108,16588.6,16588.4,0.000183149,0.0195209,0.0174181,0.036939,0.050.050.055000.01.00.001
7.59e7,0.0499944,92.5292,-5725.89,0.0,-5062.41,1162.29,-0.251621,16617.5,16617.3,-8.2412e-5,0.0194488,0.0173865,0.0368354,0.050.050.055000.01.00.001
7.6e7,0.0499792,92.7076,-5726.15,0.0,-5062.35,1161.94,-0.251639,16639.5,16639.2,-0.000152648,0.0194518,0.0173931,0.0368449,0.050.050.055000.01.00.001
7.61e7,0.050067,93.3924,-5725.69,0.0,-5060.42,1163.98,-0.251383,16656.5,16656.3,0.000169795,0.0195123,0.0173825,0.0368948,0.050.050.055000.01.00.001
7.62e7,0.0499839,92.2582,-5725.94,0.0,-5062.15,1162.05,-0.251619,16680.6,16680.4,-0.000105364,0.0194578,0.0174151,0.0368729,0.050.050.055000.01.00.001
7.63e7,0.0499702,91.9203,-5725.86,0.0,-5063.64,1161.73,-0.251736,16705.6,16705.3,-0.000237005,0.0194583,0.017335,0.0367933,0.050.050.055000.01.00.001
7.64e7,0.0500029,91.9231,-5724.92,0.0,-5062.24,1162.49,-0.251596,16727.0,16726.7,-0.000182968,0.0194475,0.0173759,0.0368234,0.050.050.055000.01.00.001
7.65e7,0.0499842,91.8764,-5724.86,0.0,-5062.16,1162.06,-0.25162,16749.4,16749.1,-0.000298673,0.0194778,0.0173494,0.0368272,0.050.050.055000.01.00.001
7.66e7,0.0500318,91.9371,-5726.67,0.0,-5062.88,1163.16,-0.251595,16768.8,16768.6,-0.00032183,0.0195201,0.0173735,0.0368936,0.050.050.055000.01.00.001
7.67e7,0.0500241,91.6122,-5725.85,0.0,-5063.0,1162.99,-0.251614,16791.1,16790.8,-0.000482086,0.0194976,0.0173565,0.0368541,0.050.050.055000.01.00.001
7.68e7,0.0499932,92.0765,-5724.9,0.0,-5062.22,1162.27,-0.25161,16814.2,16813.9,-0.000206827,0.0194572,0.0173555,0.0368127,0.050.050.055000.01.00.001
7.69e7,0.0499841,91.8692,-5725.06,0.0,-5062.0,1162.05,-0.251609,16837.6,16837.3,-0.000193279,0.0194521,0.0173992,0.0368513,0.050.050.055000.01.00.001
7.7e7,0.0500143,92.3147,-5726.0,0.0,-5062.54,1162.76,-0.251599,16858.0,16857.7,-0.000309518,0.0194757,0.0173728,0.0368485,0.050.050.055000.01.00.001
7.71e7,0.0499512,92.9884,-5726.95,0.0,-5063.23,1161.29,-0.251738,16883.3,16883.1,7.62904e-5,0.0194502,0.0173712,0.0368214,0.050.050.055000.01.00.001
7.72e7,0.049995,93.172,-5726.05,0.0,-5062.23,1162.31,-0.251607,16902.4,16902.1,0.000202925,0.01946,0.0173561,0.0368161,0.050.050.055000.01.00.001
7.73e7,0.0499791,92.7869,-5724.58,0.0,-5060.98,1161.94,-0.251551,16922.9,16922.6,0.000103347,0.0194785,0.017348,0.0368265,0.050.050.055000.01.00.001
7.74e7,0.0499752,92.5443,-5724.95,0.0,-5062.5,1161.85,-0.251655,16944.7,16944.4,-2.48166e-7,0.0194588,0.0173097,0.0367685,0.050.050.055000.01.00.001
7.75e7,0.0499671,92.356,-5725.19,0.0,-5062.06,1161.66,-0.251639,16966.2,16965.9,2.31181e-5,0.0194487,0.0173754,0.0368242,0.050.050.055000.01.00.001
7.76e7,0.050043,92.1469,-5724.95,0.0,-5061.32,1163.42,-0.251477,16984.8,16984.6,-0.000183745,0.0194666,0.0174028,0.0368694,0.050.050.055000.01.00.001
7.77e7,0.0499729,92.6856,-5725.35,0.0,-5061.92,1161.8,-0.251621,17007.2,17007.0,-2.54208e-5,0.0194629,0.0173597,0.0368227,0.050.050.055000.01.00.001
7.78e7,0.0499613,92.3354,-5724.97,0.0,-5062.65,1161.53,-0.251685,17027.9,17027.7,-0.000212513,0.0194536,0.0173197,0.0367733,0.050.050.055000.01.00.001
7.79e7,0.0499988,91.4432,-5725.07,0.0,-5062.58,1162.4,-0.251625,17047.5,17047.2,-0.000462234,0.0194633,0.0173786,0.036842,0.050.050.055000.01.00.001
7.8e7,0.0500709,92.2326,-5727.13,0.0,-5063.03,1164.07,-0.251546,17065.1,17064.8,-0.000231774,0.0194944,0.0174005,0.0368948,0.050.050.055000.01.00.001
7.81e7,0.0500019,92.234,-5726.9,0.0,-5063.62,1162.47,-0.251687,17087.1,17086.9,-0.000205102,0.0194835,0.0173581,0.0368415,0.050.050.055000.01.00.001
7.82e7,0.0499986,92.4833,-5726.35,0.0,-5062.86,1162.39,-0.251643,17108.8,17108.5,-0.000243295,0.0194845,0.0173544,0.036839,0.050.050.055000.01.00.001
7.83e7,0.050001,92.2072,-5724.73,0.0,-5061.41,1162.45,-0.251546,17129.9,17129.7,-0.000208894,0.0194872,0.0173585,0.0368457,0.050.050.055000.01.00.001
7.84e7,0.0499975,91.9691,-5723.29,0.0,-5060.34,1162.37,-0.251482,17152.2,17151.9,-0.000205303,0.0194421,0.0173954,0.0368375,0.050.050.055000.01.00.001
7.85e7,0.050025,91.7921,-5720.33,0.0,-5057.15,1163.01,-0.251235,17172.4,17172.1,-0.00032202,0.0194822,0.0173815,0.0368638,0.050.050.055000.01.00.001
7.86e7,0.0499714,92.0475,-5719.35,0.0,-5056.71,1161.76,-0.251287,17195.0,17194.8,-0.000188595,0.0194313,0.0173812,0.0368126,0.050.050.055000.01.00.001
7.87e7,0.0500135,92.3061,-5718.82,0.0,-5054.97,1162.74,-0.251112,17213.6,17213.3,-0.00010403,0.0194705,0.0174032,0.0368736,0.050.050.055000.01.00.001
7.88e7,0.0500034,92.2102,-5719.18,0.0,-5056.11,1162.51,-0.2512,17235.3,17235.1,2.74757e-6,0.0194513,0.0173788,0.03683,0.050.050.055000.01.00.001
7.89e7,0.0499437,91.9259,-5719.51,0.0,-5056.88,1161.12,-0.251339,17258.1,17257.8,-0.000223477,0.0194545,0.0173653,0.0368198,0.050.050.055000.01.00.001
7.9e7,0.0499623,92.1435,-5719.33,0.0,-5056.89,1161.55,-0.251312,17275.9,17275.7,-7.99237e-5,0.0194281,0.0173656,0.0367937,0.050.050.055000.01.00.001
7.91e7,0.0499549,92.028,-5719.11,0.0,-5056.88,1161.38,-0.251323,17295.9,17295.7,-0.000235848,0.0194571,0.0173304,0.0367874,0.050.050.055000.01.00.001
7.92e7,0.049998,92.5063,-5718.97,0.0,-5055.27,1162.38,-0.251154,17313.9,17313.6,-0.000139002,0.0194696,0.0173818,0.0368514,0.050.050.055000.01.00.001
7.93e7,0.0498987,92.1277,-5718.69,0.0,-5056.87,1160.07,-0.251406,17339.3,17339.0,-0.000184466,0.0194258,0.017329,0.0367548,0.050.050.055000.01.00.001
7.94e7,0.0500689,92.2833,-5717.05,0.0,-5053.14,1164.03,-0.250911,17352.0,17351.7,-0.000179952,0.0194742,0.0174048,0.036879,0.050.050.055000.01.00.001
7.95e7,0.0500097,91.8498,-5717.21,0.0,-5054.21,1162.65,-0.251068,17373.7,17373.4,-0.000246338,0.0194452,0.017403,0.0368483,0.050.050.055000.01.00.001
7.96e7,0.0500456,92.3232,-5716.92,0.0,-5053.38,1163.48,-0.250961,17393.6,17393.3,-0.000160189,0.0194862,0.0173666,0.0368528,0.050.050.055000.01.00.001
7.97e7,0.049998,92.5708,-5717.11,0.0,-5053.35,1162.38,-0.25103,17416.1,17415.8,-1.70257e-6,0.0194638,0.0173872,0.036851,0.050.050.055000.01.00.001
7.98e7,0.0500438,92.3216,-5717.15,0.0,-5053.06,1163.44,-0.250943,17436.6,17436.4,-4.51681e-5,0.0194771,0.0174112,0.0368883,0.050.050.055000.01.00.001
7.99e7,0.0499498,91.4688,-5717.53,0.0,-5055.3,1161.26,-0.251228,17462.4,17462.2,-0.000313324,0.0194225,0.0174011,0.0368236,0.050.050.055000.01.00.001
8.0e7,0.0499527,91.4445,-5719.25,0.0,-5057.63,1161.33,-0.251375,17485.2,17485.0,-0.000252643,0.0194435,0.017342,0.0367855,0.050.050.055000.01.00.001
8.01e7,0.0500247,91.8483,-5720.83,0.0,-5056.87,1163.0,-0.251218,17503.2,17502.9,-0.000195443,0.0194772,0.017433,0.0369102,0.050.050.055000.01.00.001
8.02e7,0.0499841,92.6013,-5722.77,0.0,-5059.68,1162.06,-0.251459,17527.7,17527.4,3.10431e-6,0.0194687,0.0173372,0.036806,0.050.050.055000.01.00.001
8.03e7,0.0499797,91.9988,-5721.31,0.0,-5058.84,1161.95,-0.251412,17548.4,17548.2,-9.19665e-5,0.0194319,0.0173727,0.0368045,0.050.050.055000.01.00.001
